label	text_a
1	功能性消化不良有哪些预防方法？长期焦虑、抑郁、精神紧张的人，应减轻精神压力，避免疾病发生，如果已经出现消化道症状，特别45岁以上者，应及时就医
1	功能性消化不良是慢性、反复发作的胃肠道症状，但并没有具体哪个器官或组织，发生了病变
0	AFP（甲胎蛋白）升高代表患肝癌
0	酵素保健品能减肥、排毒、延年益寿
0	蚂蚁可以治病
0	清洗完一个苹果后，杀虫剂的残留比率达到97.8%
0	中国用10年批准了一个被世界淘汰的疫苗
1	肺动脉高压管理自身情绪
1	小孩子戴眼镜遮住一只眼是为了治疗弱视（遮盖治疗）
0	生理期（月经期）吃火锅会导致月经增多
0	左眼跳福，右眼跳灾
1	喉癌黑色素瘤：喉部的黏膜可能发生黑色素瘤，很少见
0	肺气肿会传染
0	用艾叶熏房间，可以杀灭流感病毒
1	橘子吃过量，容易变成“小黄人”
0	备孕期间一定不能吃感冒药
0	脚部温暖、脚上没有黑点、月牙比较多的人，肾比较好
0	哺乳期可以吃小柴胡颗粒退烧
1	缺铁性贫血牛乳含铁量和吸收率低，1岁以内不宜采用单纯牛乳喂养
0	陈惠仁教授提醒：热的鸭梨水抗癌
1	肺癌随访初次治疗后的随访也很重要
1	肠梗阻最主要的治疗方法是手术
1	裸睡可以提高睡眠质量、让皮肤更好，还有助减肥
1	急性冠脉综合征积极控制心血管疾病危险因素，例如控制高血压、糖尿病或血脂异常等
1	宣传中暑的防治知识，特别是中暑的早期症状的识别
0	牙膏要经常换品牌
1	糖尿病人可能会出现骨质疏松
1	高血压戒烟，并避免接触二手烟
0	鸡肉不能多吃，会得子宫肌瘤
1	接触性出血是宫颈癌的典型表现
1	吃布洛芬能有效缓解痛经
1	青光眼患者很容易出现悲伤或愤怒的情绪
1	血管炎需要防范急性发作和恶化
1	甲状腺炎患者在日常生活中应当注意些什么？[6]患者应该提高用药积极性，出院后积极按时服药，降低疾病复发的概率
1	对于一般人群而言，预防贫血的关键在于确保摄入充足的营养元素、预防感染、避免接触放射性及毒性物质：铁：富含铁的食物包括牛肉等肉类、豆类、深色的绿叶蔬菜和干果
1	冠心病最常见原因是动脉粥样硬化，即血液中的脂质成分等在冠状动脉壁沉积，导致血管狭窄
1	宫颈癌妇女要加强月经期、产褥期和性生活卫生，男、女双方应有专用器具洗涤外生殖器，特别是同房前的清洗
0	打了狂犬疫苗仍旧身亡，是疫苗问题
1	腮腺炎室内勤通风
0	维生素C可以治疗感冒
0	输液会导致“湿邪”
1	而且普通感冒多可在1周左右痊愈，因此多以对症治疗为主
1	早期发现和治疗青光眼，对维持视力、预防失明非常重要
0	药物或保健品能溶掉骨刺
1	改善生活方式颈椎病人戒烟或减少吸烟对其缓解症状，逐步康复意义重大
0	天天喝酸奶，两周得脂肪肝，它是癌症帮凶
1	肺癌尼古丁口香糖、喷雾、贴片或含片等产品，都有助于戒烟
0	自热火锅发热包对人体健康有害
1	贫血避免剧烈运动或对抗性运动，例如拳击、散打和足球，减少创伤、出血的风险
0	相思豆就是红豆
0	脂肪能够被“震掉”
1	动脉粥样硬化适当减重
1	肺脓肿患者的日常生活应注意哪些？卧床休息：在医护人员指导下，安排合理的作息时间，注意休息
1	幼儿急疹当新生儿从母体获得的保护性抗体逐渐消耗完，6月龄~2岁之间的婴幼儿发病风险将显著上升
1	用体外冲击波碎石疗法治疗膀胱结石效果并不好
0	糖尿病患者打了胰岛素就能随便吃
1	高血压如何测量血压？测量血压简便、快速、无痛
1	气管炎因为运动能使体内细胞摄氧量发生变化，寒冷空气刺激皮肤，皮肤感受器传导到下丘脑，受下丘脑支配的垂体会调节内分泌功能，使体内组织胺、内啡肽分泌增加而诱发过敏症
1	支气管肺炎甚至有些华南地区反而在夏天发病较多，患病后免疫力不持久，容易再受感染
0	吃豆制品会杀精
1	该如何治疗？除病情严重者需要留院观察外，其他脑震荡一般在就诊后就可以回家休养；在家休养时，如果出现异常，应尽快就诊
0	化妆品过敏容易导致白癜风
0	喝苏打水可以治疗痛风
1	脑肿瘤最常见的类型为脑胶质瘤
1	喝酒增加肝癌风险
0	解酒药能解酒
0	神奇的巨噬细胞：吃母乳也能抗雾霾
1	大多数婴儿急性肠套叠原因不明
1	肾盂肾炎尿路感染重在预防
1	高血压一般在血压波动和药物调整后需连续5～7天测量，之后血压稳定可依据需求间断测量
1	中国球员武磊在西班牙确诊感染新冠病毒
0	代购哭瞎，5类行李不让入境
1	长期吃高盐饮食会增加胃癌患病几率
0	无痛分娩会影响胎儿
1	肺癌再进行3次深呼吸，随着腹部起伏，充分吸入空气
0	先天性肝囊肿会癌变
1	近视远视散光都是屈光不正
0	乙肝妈妈怀孕期间需要注射乙肝免疫球蛋白
1	银屑病患者可以勤洗澡
0	大烟叶能当菜吃
0	热性惊厥一定会发展为癫痫
1	中耳炎洗澡和游泳时也要特别留意
1	肺炎通常表现为发烧、寒战、疲劳、胸痛、咳痰、恶心呕吐或其他类似于流感的症状
0	无论什么肉，放冰箱超过3个月，就不能吃了
0	日本食品因核污染被美国封杀
1	肾病综合征在日常生活中有哪些注意事项？保证充足睡眠，避免过量活动有严重水肿、低蛋白血症的患者需要卧床休息，保证充足的睡眠，同时避免过量活动加重身体负担，等到症状好转后再进行活动
1	服用他莫昔芬或依西美坦可减少乳腺癌高危人群的发病
1	保持健康的心态：健康的心态可以帮助患者提高免疫力，减少急性阑尾炎的发生
1	脑震荡发生后要注意多休息，让身体和大脑得到休息
1	急性胃肠炎病因：常见病因是食用了受到污染的食物或饮用水，主要病原体包括病毒和细菌，以及化学毒素
1	急性胆囊炎患者术后1周可洗澡，术后2月内不建议进行跑步、健身等剧烈运动以免影响切口愈合
0	辟谷能治疗感冒
0	整骨疗法可以减少早产儿的住院时间
1	气管炎改善环境卫生，处理“三废”，消除大气污染
1	怀孕生小孩后肚子会变松垮
1	腮腺炎腮腺位于两侧脸颊靠近耳垂的地方，是最大的唾液腺
0	长期吃抗过敏药会损伤身体
1	急性喉炎预防关键在于注意个人卫生，改善生活习惯
1	秋水仙碱可以治疗痛风
0	血燕营养价值很高
0	避孕药喂螃蟹
0	妈妈在怀孕期间的做B超检查会导致孩子出现自闭症
0	鸽子蛋比鸡蛋营养价值高
0	口含姜片出门可以预防新型冠状病毒肺炎
0	花椰菜防癌
0	短效避孕药可以预防乳腺癌
0	过度给儿童补钙会导致肾结石
1	脑震荡注意儿童安全玩耍
1	新生儿接种乙肝疫苗要在出生后24小时内进行
1	支原体肺炎如果出现发热、干咳、咽痛或肌肉痛等症状，建议不要自行滥用药物，尤其是抗生素；应及早到医院就诊，完善相关检查，在医生的指导下，合理、规范地使用抗生素，以达到缩短病程的目的
0	仰卧起坐能瘦肚子
0	月经期间吃甜酒煮鸡蛋加红糖能治疗妇科病
0	博尔特连夺奥运金牌因为训练爱吃麦当劳
0	苹果醋能清除消化道里的多余油脂帮助减肥
0	奶茶里的珍珠极易导致胃肠功能紊乱，让人无法排便
1	偏头痛发生时，患者可能因疼痛而无法进行日常活动
1	荔枝吃多了可能会引起多种不适
1	某些不良商贩会把陈茶翻新，甚至进行染色
0	甜奶油干酪会致癌不能吃
0	冠突散囊菌可以抑制肿瘤
0	吃消炎药不能吃鸡蛋
1	通常在感染后的14~16天后，开始表现出临床症状，此时常有身体虚弱、发热、食欲下降、头痛、咳嗽、咽喉肿痛等表现；在此之后的1~2天，皮肤开始出现水痘皮疹，并形成各种不同阶段的皮损，包括起水疱、水疱破裂和结痂、消退；通常在初始症状后的第10天左右，所有的皮疹都会消退，此时可以重新去上学或者工作
1	胰腺炎分慢性和急性，急性起病凶险、病死率高
1	厨房油烟是中国女性患肺癌的重要风险因素
1	双胞胎变胖的程度差异小于其他人
0	多吃维生素C可防止晒黑
1	豆子吃多了容易排气
1	肺癌患者会出现胳膊肿
1	病因：由麻疹病毒感染引起症状：早期表现为高热、重度感冒样症状和麻疹黏膜斑，数天后出现棕红色斑丘疹治疗：麻疹是一种病毒感染引起的自限性疾病，没有特异性治疗方法，一般2周内病情可好转疾病危害：可能导致肺炎、喉炎、脑炎等严重并发症，甚至可能导致死亡预防：最佳预防措施是按照计划接种疫苗，未接种过疫苗的较大儿童或成人可随时接种，暴露于麻疹病毒后应尽快接种麻疹疫苗，半岁以内婴儿、孕妇和免疫功能受损者应尽快注射免疫球蛋白
0	大蒜可以治疗鼻炎
0	反季节果蔬对人体有害
1	滴虫性阴道炎治疗以口服甲硝唑等药物为主
0	吃酵素可以减肥
1	地中海贫血健康饮食：均衡膳食，摄入营养丰富的食物可以使患者感觉更良好，精力更充沛
0	螃蟹注胶
0	竹盐能治疗尿毒症和高血压
1	喉癌避免营养不良，多吃蔬菜水果及谷物
1	上环避孕（节育器）的女性绝经后建议取环
1	预防急性胃肠炎的主要措施，包括注重饮食卫生，给儿童接种轮状病毒疫苗
1	急性冠脉综合征建议饮食要低油、低盐、低糖、高纤维
1	预防滴虫性阴道炎的重点在于注意个人卫生，避免高危性行为
1	根据病因，可以分为特发性耳石症（病因不明确）和继发性耳石症（继发于一些疾病或与一些疾病有关）
0	土法榨菜籽油，纯天然更好
0	国产奶粉比外国奶粉好冲，是因为含有速溶剂
1	孕妇最好不要吃没有洗干净的蔬菜
0	日本政府批准人兽杂交胚胎实验，人兽杂交生物将诞生
0	小孩讲话吐字不清可以剪去舌头下的一根线
1	急性喉炎避免用力咳嗽
1	肺动脉高压无法根治，但治疗可改善症状
0	穿秋裤让人丧失抗寒基因
1	喉癌表现为声嘶、呼吸困难、颈淋巴结转移等
0	24岁大学生因吃辣条导致肠穿孔
1	用茶叶水服药，会降低或失去药效
1	肺气肿注意合理饮食，防止发生营养不良
0	蒙牛牛奶黄曲霉毒素超标
1	荷兰一公司违规使用农药，欧洲惊现“毒鸡蛋”
0	姜汁可以去狐臭
0	超长寿者血液携带特殊T细胞，可抵抗感染和癌症
0	牛奶奶皮厚薄关乎营养
0	饮用碱性离子水更健康
0	自闭症儿童不能吃乳制品、麸质、玉米和添加剂食品
1	脑震荡在冰块和皮肤之间放一层布
1	地中海贫血(thalassemia)是一组遗传性小细胞性溶血性贫血，特点为血红蛋白合成缺陷
1	一顿吃不完，肉类食材最好做熟了存放
1	吸食笑气会引发神经系统疾病
1	病毒性心肌炎如果患者在胃肠道或呼吸道感染后，发生明显的心脏不适，应该尽快去医院接受诊治
0	新风系统会传播病毒，导致感染新型冠状病毒肺炎
1	疝气术后护理：在手术治疗后，家属可以用温水擦洗患者皮肤上的血迹，并做好保暖工作
1	东亚地区有40%的人酒精代谢异常
1	人在饥饿的时候，容易发脾气
1	老年性阴道炎如未得到及时治疗，可能会出现尿路感染和泌尿生殖系真菌感染
0	喝绿茶可以治疗幽门螺杆菌
0	葵花籽是致癌之首
1	霉菌性阴道炎洗澡时不要常规进行阴道冲洗
0	瑞德西韦的副作用比化疗严重，杀敌八百自损一千
1	火疗就是烤火烤人，患者很容易烧伤
1	鞭炮炸伤后可以用冷水冲洗受伤部位降温
1	急性喉炎最主要表现为声音嘶哑，甚至无法发声，喉部肿痛，干咳或伴咳黏稠的脓痰
1	秃顶早期还有挽救的可能
0	短效避孕药会让女人失去性魅力
0	某品牌维生素AD药物伤害宝宝大脑
0	野生动物口感和营养更好
1	鱼腥草含有马兜铃内酰胺，食用可能伤肾
1	水痘通常一生中只会发生一次
1	处理痣建议到正规医院规范处理
0	麻药会影响伤口愈合
1	久治不愈的鼻塞要警惕鼻咽癌
1	一氧化碳中毒从昏迷中苏醒后，应尽可能休息观察2周，以防神经系统和心脏后发症的发生
1	症状：颈椎病通常症状不明显
0	“盐+白酒”含在嘴里可以治牙疼
1	病毒性心肌炎患者应当尽可能卧床休息，限制重体力活动至少6个月
1	黑痣突然增大变色可能提示黑色素瘤
0	辅酶Q10能治疗癌症
0	降噪耳机会损害听力
0	神奇减肥药无副作用，吃一粒能瘦2-8斤
0	菠菜、竹笋、茭白含有致命毒素草酸，影响人体钙吸收
0	牙膏要买两种，早晚各用一种
1	吃完头孢类药物不能喝酒
1	年轻人也会得尿毒症
1	酒糟鼻是玫瑰痤疮的一种表现
0	茄子尾巴煮水能止咳
1	肺癌吸气，直至腹部盈满空气，再缓缓呼气
0	吃辣椒能减肥
0	吃蛋白粉可以增强免疫力
0	饥饿可以让人健康长寿
1	各年龄人都可患上不同类型的结肠炎
0	化纤地毯、不粘锅会影响女性生育能力
0	欧洲禁用面粉增筋剂是因为它致癌
0	吃亚麻籽油可以治便秘
0	痛风患者不能喝咖啡，会诱发急性痛风
0	月经是身体在排毒
0	“免疫治疗法”是甲亢患者的新福音
1	活动性肺结核患者则可有咳嗽、咯血、疲乏、盗汗、发热、气短和胸痛等一系列呼吸系统及全身症状，传染性较强
